timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
07/01/2000 00:41:30,0,0,0.003471335
07/01/2000 00:41:45,0,0,0.00351321
07/01/2000 00:42:00,0,0,0.003490393
07/01/2000 00:42:15,0,0,0.003545121
07/01/2000 00:42:30,0,0,0.003734935
07/01/2000 00:42:45,0,0,0.003533973
07/01/2000 00:43:00,0,0,0.003498509
07/01/2000 00:43:15,0,0,0.003291693
07/01/2000 00:43:30,0,0,0.003571936
07/01/2000 00:43:45,0,0,0.003553814
07/01/2000 00:44:00,0,0,0.003619377
07/01/2000 00:44:15,0,0,0.003617545
07/01/2000 00:44:30,0,0,0.003581773
07/01/2000 00:44:45,0,0,0.003565204
07/01/2000 00:45:00,0,0,0.003553355
07/01/2000 00:45:15,0,0,0.003506252
07/01/2000 00:45:30,0,0,0.003483096
07/01/2000 00:45:45,0,0,0.00332754
07/01/2000 00:46:00,0,0,0.003670808
07/01/2000 00:46:15,0,0,0.003658733
07/01/2000 00:46:30,0,0,0.003624871
07/01/2000 00:46:45,0,0,0.003590109
07/01/2000 00:47:00,0,0,0.003534533
07/01/2000 00:47:15,0,0,0.003512215
07/01/2000 00:47:30,0,0,0.003503183
07/01/2000 00:47:45,0,0,0.003629779
07/01/2000 00:48:00,0,0,0.003451945
07/01/2000 00:48:15,0,0,0.003496928
07/01/2000 00:48:30,0,0,0.003520233
07/01/2000 00:48:45,0,0,0.003562124
07/01/2000 00:49:00,0,0,0.003525825
07/01/2000 00:49:15,0,0,0.003643655
07/01/2000 00:49:30,0,0,0.003582294
07/01/2000 00:49:45,0,0,0.003628867
07/01/2000 00:50:00,0,0,0.003615736
07/01/2000 00:50:15,0,0,0.003137433
07/01/2000 00:50:30,0,0,0.002544152
07/01/2000 00:50:45,0,0,0.002693014
07/01/2000 00:51:00,0,0,0.002784756
07/01/2000 00:51:15,0,0,0.002590366
07/01/2000 00:51:30,0,0,0.00356957
07/01/2000 00:51:45,0,0,0.003652981
07/01/2000 00:52:00,0,0,0.003729148
07/01/2000 00:52:15,0,0,0.003573984
07/01/2000 00:52:30,0,0,0.003583345
07/01/2000 00:52:45,0,0,0.003699456
07/01/2000 00:53:00,0,0,0.003796702
07/01/2000 00:53:15,0,0,0.003754616
07/01/2000 00:53:30,0,0,0.003580027
07/01/2000 00:53:45,0,0,0.003775167
07/01/2000 00:54:00,0,0,0.00372456
07/01/2000 00:54:15,0,0,0.003886943
07/01/2000 00:54:30,0,0,0.003757778
07/01/2000 00:54:45,0,0,0.003667356
07/01/2000 00:55:00,0,0,0.003760855
07/01/2000 00:55:15,0,0,0.003688105
07/01/2000 00:55:30,0,0,0.00375195
07/01/2000 00:55:45,0,0,0.003560928
07/01/2000 00:56:00,0,0,0.003824516
07/01/2000 00:56:15,0,0,0.003862681
07/01/2000 00:56:30,0,0,0.003750223
07/01/2000 00:56:45,0,0,0.003747161
07/01/2000 00:57:00,0,0,0.003635468
07/01/2000 00:57:15,0,0,0.003624033
07/01/2000 00:57:30,0,0,0.003593706
07/01/2000 00:57:45,0,0,0.003568033
07/01/2000 00:58:00,0,0,0.003667643
07/01/2000 00:58:15,0,0,0.003688147
07/01/2000 00:58:30,0,0,0.003471675
07/01/2000 00:58:45,0,0,0.00377706
07/01/2000 00:59:00,0,0,0.003826781
07/01/2000 00:59:15,0,0,0.003837612
07/01/2000 00:59:30,0,0,0.003758794
07/01/2000 00:59:45,0,0,0.003697906
07/01/2000 01:00:00,0,0,0.003653764
07/01/2000 01:00:15,0,0,0.003583488
07/01/2000 01:00:30,0,0,0.003638825
07/01/2000 01:00:45,0,0,0.003751853
07/01/2000 01:01:00,0,0,0.003540881
07/01/2000 01:01:15,0,0,0.003486297
07/01/2000 01:01:30,0,0,0.003706551
07/01/2000 01:01:45,0,0,0.003737619
07/01/2000 01:02:00,0,0,0.003745303
07/01/2000 01:02:15,0,0,0.003714629
07/01/2000 01:02:30,0,0,0.003554683
07/01/2000 01:02:45,0,0,0.003606732
07/01/2000 01:03:00,0,0,0.003549131
07/01/2000 01:03:15,0,0,0.003569692
07/01/2000 01:03:30,0,0,0.003612807
07/01/2000 01:03:45,0,0,0.003424499
07/01/2000 01:04:00,0,0,0.003424339
07/01/2000 01:04:15,0,0,0.003541293
07/01/2000 01:04:30,0,0,0.003594235
07/01/2000 01:04:45,0,0,0.003547529
07/01/2000 01:05:00,0,0,0.003494046
07/01/2000 01:05:15,0,0,0.003473188
07/01/2000 01:05:30,0,0,0.003429848
07/01/2000 01:05:45,0,0,0.003481171
07/01/2000 01:06:00,0,0,0.003468585
07/01/2000 01:06:15,0,0,0.003569517
07/01/2000 01:06:30,0,0,0.00354752
07/01/2000 01:06:45,0,0,0.0036591
07/01/2000 01:07:00,0,0,0.003443741
07/01/2000 01:07:15,0,0,0.003599985
07/01/2000 01:07:30,0,0,0.003580248
07/01/2000 01:07:45,0,0,0.003571602
07/01/2000 01:08:00,0,0,0.003606362
07/01/2000 01:08:15,0,0,0.003437969
07/01/2000 01:08:30,0,0,0.003606462
07/01/2000 01:08:45,0,0,0.003547823
07/01/2000 01:09:00,0,0,0.003507609
07/01/2000 01:09:15,0,0,0.003487998
07/01/2000 01:09:30,0,0,0.003447964
07/01/2000 01:09:45,0,0,0.003602621
07/01/2000 01:10:00,0,0,0.003610764
07/01/2000 01:10:15,0,0,0.003628325
07/01/2000 01:10:30,0,0,0.003642972
07/01/2000 01:10:45,0,0,0.003748302
07/01/2000 01:11:00,0,0,0.003728091
07/01/2000 01:11:15,0,0,0.003685222
07/01/2000 01:11:30,0,0,0.003446458
07/01/2000 01:11:45,0,0,0.003682815
07/01/2000 01:12:00,0,0,0.003677325
07/01/2000 01:12:15,0,0,0.003690204
07/01/2000 01:12:30,0,0,0.003817046
07/01/2000 01:12:45,0,0,0.003595421
07/01/2000 01:13:00,0,0,0.003602165
07/01/2000 01:13:15,0,0,0.003518513
07/01/2000 01:13:30,0,0,0.003556789
07/01/2000 01:13:45,0,0,0.003597496
07/01/2000 01:14:00,0,0,0.003636278
07/01/2000 01:14:15,0,0,0.003453988
07/01/2000 01:14:30,0,0,0.003600839
07/01/2000 01:14:45,0,0,0.003583579
07/01/2000 01:15:00,0,0,0.003466982
07/01/2000 01:15:15,0,0,0.00357395
07/01/2000 01:15:30,0,0,0.003631485
07/01/2000 01:15:45,0,0,0.003554082
07/01/2000 01:16:00,0,0,0.003539646
07/01/2000 01:16:15,0,0,0.003497165
07/01/2000 01:16:30,0,0,0.003521873
07/01/2000 01:16:45,0,0,0.003423361
07/01/2000 01:17:00,0,0,0.003409981
07/01/2000 01:17:15,0,0,0.003437004
07/01/2000 01:17:30,0,0,0.003355475
07/01/2000 01:17:45,0,0,0.003427471
07/01/2000 01:18:00,0,0,0.003388595
07/01/2000 01:18:15,0,0,0.003415259
07/01/2000 01:18:30,0,0,0.003446772
07/01/2000 01:18:45,0,0,0.003342663
07/01/2000 01:19:00,0,0,0.003288698
07/01/2000 01:19:15,0,0,0.003346897
07/01/2000 01:19:30,0,0,0.003328714
07/01/2000 01:19:45,0,0,0.003236587
07/01/2000 01:20:00,0,0,0.003266462
07/01/2000 01:20:15,0,0,0.003259065
07/01/2000 01:20:30,0,0,0.003220298
07/01/2000 01:20:45,0,0,0.003456655
07/01/2000 01:21:00,0,0,0.003615687
07/01/2000 01:21:15,0,0,0.003583045
07/01/2000 01:21:30,0,0,0.003350814
07/01/2000 01:21:45,0,0,0.003358654
07/01/2000 01:22:00,0,0,0.003400888
07/01/2000 01:22:15,0,0,0.003422203
07/01/2000 01:22:30,0,0,0.003422926
07/01/2000 01:22:45,0,0,0.003384849
07/01/2000 01:23:00,0,0,0.003146213
07/01/2000 01:23:15,0,0,0.003207692
07/01/2000 01:23:30,0,0,0.003236136
07/01/2000 01:23:45,0,0,0.003219827
07/01/2000 01:24:00,0,0,0.003324422
07/01/2000 01:24:15,0,0,0.003416776
07/01/2000 01:24:30,0,0,0.003305261
07/01/2000 01:24:45,0,0,0.003326266
07/01/2000 01:25:00,0,0,0.003262768
07/01/2000 01:25:15,0,0,0.00327794
07/01/2000 01:25:30,0,0,0.003055814
07/01/2000 01:25:45,0,0,0.003266549
07/01/2000 01:26:00,0,0,0.003284586
07/01/2000 01:26:15,0,0,0.003258268
07/01/2000 01:26:30,0,0,0.003081133
07/01/2000 01:26:45,0,0,0.005163269
07/01/2000 01:27:00,0,0,0.002993842
07/01/2000 01:27:15,0,0,0.003137682
07/01/2000 01:27:30,0,0,0.003078871
07/01/2000 01:27:45,0,0,0.003061805
07/01/2000 01:28:00,0,0,0.00317428
07/01/2000 01:28:15,0,0,0.003040808
07/01/2000 01:28:30,0,0,0.00305455
07/01/2000 01:28:45,0,0,0.002970948
07/01/2000 01:29:00,0,0,0.003063544
07/01/2000 01:29:15,0,0,0.003053623
07/01/2000 01:29:30,0,0,0.003062219
07/01/2000 01:29:45,0,0,0.003020413
07/01/2000 01:30:00,0,0,0.002893318
07/01/2000 01:30:15,0,0,0.002892023
07/01/2000 01:30:30,0,0,0.002983105
07/01/2000 01:30:45,0,0,0.002993672
07/01/2000 01:31:00,0,0,0.00294651
07/01/2000 01:31:15,0,0,0.00294219
07/01/2000 01:31:30,0,0,0.002912498
07/01/2000 01:31:45,0,0,0.002873714
07/01/2000 01:32:00,0,0,0.002884527
07/01/2000 01:32:15,0,0,0.002868803
07/01/2000 01:32:30,0,0,0.002840709
07/01/2000 01:32:45,0,0,0.002854847
07/01/2000 01:33:00,0,0,0.00314364
07/01/2000 01:33:15,0,0,0.003020244
07/01/2000 01:33:30,0,0,0.002968006
07/01/2000 01:33:45,0,0,0.003094987
07/01/2000 01:34:00,0,0,0.003093915
07/01/2000 01:34:15,0,0,0.003115406
07/01/2000 01:34:30,0,0,0.003035665
07/01/2000 01:34:45,0,0,0.002993546
07/01/2000 01:35:00,0,0,0.003124871
07/01/2000 01:35:15,0,0,0.0030815
07/01/2000 01:35:30,0,0,0.003027246
07/01/2000 01:35:45,0,0,0.003214919
07/01/2000 01:36:00,0,0,0.003233847
07/01/2000 01:36:15,0,0,0.00305613
07/01/2000 01:36:30,0,0,0.003010394
07/01/2000 01:36:45,0,0,0.003056672
07/01/2000 01:37:00,0,0,0.002959735
07/01/2000 01:37:15,0,0,0.003120063
07/01/2000 01:37:30,4,0,0.004590283
07/01/2000 01:37:45,0,0,0.003043108
07/01/2000 01:38:00,0,0,0.002985227
07/01/2000 01:38:15,0,0,0.003005909
07/01/2000 01:38:30,0,0,0.004758647
07/01/2000 01:38:45,0,0,0.003400226
07/01/2000 01:39:00,0,0,0.004226872
07/01/2000 01:39:15,0,0,0.003644241
07/01/2000 01:39:30,0,0,0.003144512
07/01/2000 01:39:45,0,0,0.003272978
07/01/2000 01:40:00,0,0,0.003242889
07/01/2000 01:40:15,0,0,0.003159148
07/01/2000 01:40:30,0,0,0.003293692
07/01/2000 01:40:45,0,0,0.003296457
07/01/2000 01:41:00,0,0,0.003404619
07/01/2000 01:41:15,0,0,0.003300513
07/01/2000 01:41:30,0,0,0.003515545
07/01/2000 01:41:45,0,0,0.003339049
07/01/2000 01:42:00,0,0,0.003326735
07/01/2000 01:42:15,0,0,0.005175073
07/01/2000 01:42:30,0,0,0.003439278
07/01/2000 01:42:45,0,0,0.003432538
07/01/2000 01:43:00,0,0,0.003448619
07/01/2000 01:43:15,0,0,0.003504689
07/01/2000 01:43:30,0,0,0.003399864
07/01/2000 01:43:45,0,0,0.003519561
07/01/2000 01:44:00,0,0,0.003663382
07/01/2000 01:44:15,0,0,0.003720194
07/01/2000 01:44:30,0,0,0.003374634
07/01/2000 01:44:45,0,0,0.003448484
07/01/2000 01:45:00,0,0,0.003389957
07/01/2000 01:45:15,0,0,0.003303946
07/01/2000 01:45:30,0,0,0.00320715
07/01/2000 01:45:45,0,0,0.003443564
07/01/2000 01:46:00,0,0,0.003146019
07/01/2000 01:46:15,0,0,0.003353837
07/01/2000 01:46:30,0,0,0.003368814
07/01/2000 01:46:45,0,0,0.003491927
07/01/2000 01:47:00,0,0,0.003354683
07/01/2000 01:47:15,0,0,0.003249618
07/01/2000 01:47:30,12,1,0.011508596
07/01/2000 01:47:45,0,0,0.003373021
07/01/2000 01:48:00,0,0,0.003409372
07/01/2000 01:48:15,0,0,0.003461671
07/01/2000 01:48:30,0,0,0.003456692
07/01/2000 01:48:45,0,0,0.003456566
07/01/2000 01:49:00,0,0,0.003274699
07/01/2000 01:49:15,0,0,0.003356212
07/01/2000 01:49:30,0,0,0.00337812
07/01/2000 01:49:45,0,0,0.003209186
07/01/2000 01:50:00,0,0,0.003332021
07/01/2000 01:50:15,0,0,0.003142431
07/01/2000 01:50:30,0,0,0.003339701
07/01/2000 01:50:45,0,0,0.003377611
07/01/2000 01:51:00,0,0,0.003343198
07/01/2000 01:51:15,0,0,0.003976824
07/01/2000 01:51:30,0,0,0.003503569
07/01/2000 01:51:45,0,0,0.003544735
07/01/2000 01:52:00,0,0,0.003680504
07/01/2000 01:52:15,0,0,0.003656064
07/01/2000 01:52:30,0,0,0.00366873
07/01/2000 01:52:45,2,0,0.00425795
07/01/2000 01:53:00,0,0,0.003519716
07/01/2000 01:53:15,0,0,0.003573154
07/01/2000 01:53:30,0,0,0.00334544
07/01/2000 01:53:45,0,0,0.003349127
07/01/2000 01:54:00,0,0,0.003328598
07/01/2000 01:54:15,0,0,0.002513872
07/01/2000 01:54:30,0,0,0.002901832
07/01/2000 01:54:45,29,1,0.030291968
07/01/2000 01:55:00,42,1,0.016616021
07/01/2000 01:55:15,0,0,0.002454505
07/01/2000 01:55:30,0,0,0.001729354
07/01/2000 01:55:45,0,0,0.001697019
07/01/2000 01:56:00,0,0,0.001806173
07/01/2000 01:56:15,0,0,0.00191975
07/01/2000 01:56:30,0,0,0.001736134
07/01/2000 01:56:45,0,0,0.001929984
07/01/2000 01:57:00,0,0,0.001822498
07/01/2000 01:57:15,0,0,0.002024984
07/01/2000 01:57:30,0,0,0.001961223
07/01/2000 01:57:45,0,0,0.002045907
07/01/2000 01:58:00,0,0,0.001989365
07/01/2000 01:58:15,0,0,0.001947968
07/01/2000 01:58:30,0,0,0.00202704
07/01/2000 01:58:45,0,0,0.001994737
07/01/2000 01:59:00,0,0,0.001980496
07/01/2000 01:59:15,0,0,0.001914393
07/01/2000 01:59:30,0,0,0.002067011
07/01/2000 01:59:45,0,0,0.001994889
07/01/2000 02:00:00,0,0,0.002033934
07/01/2000 02:00:15,0,0,0.001932184
07/01/2000 02:00:30,0,0,0.002005049
07/01/2000 02:00:45,0,0,0.002090948
07/01/2000 02:01:00,0,0,0.001884952
07/01/2000 02:01:15,0,0,0.001921115
07/01/2000 02:01:30,0,0,0.002054491
07/01/2000 02:01:45,0,0,0.001956127
07/01/2000 02:02:00,0,0,0.001926044
07/01/2000 02:02:15,0,0,0.00192352
07/01/2000 02:02:30,0,0,0.001965317
07/01/2000 02:02:45,0,0,0.001916043
07/01/2000 02:03:00,0,0,0.001849392
07/01/2000 02:03:15,0,0,0.001892455
07/01/2000 02:03:30,0,0,0.001873417
07/01/2000 02:03:45,0,0,0.00205656
07/01/2000 02:04:00,0,0,0.001938033
07/01/2000 02:04:15,0,0,0.001914506
07/01/2000 02:04:30,0,0,0.001978388
07/01/2000 02:04:45,0,0,0.002145634
07/01/2000 02:05:00,0,0,0.001910029
07/01/2000 02:05:15,0,0,0.00219713
07/01/2000 02:05:30,46,1,0.022043427
07/01/2000 02:05:45,0,0,0.004963638
07/01/2000 02:06:00,0,0,0.004992372
07/01/2000 02:06:15,0,0,0.00492221
07/01/2000 02:06:30,0,0,0.004881022
07/01/2000 02:06:45,0,0,0.004903642
07/01/2000 02:07:00,0,0,0.004873429
07/01/2000 02:07:15,0,0,0.004812301
07/01/2000 02:07:30,0,0,0.004811023
07/01/2000 02:07:45,0,0,0.004768575
07/01/2000 02:08:00,0,0,0.004867
07/01/2000 02:08:15,0,0,0.004830269
07/01/2000 02:08:30,0,0,0.004866881
07/01/2000 02:08:45,0,0,0.004806947
07/01/2000 02:09:00,0,0,0.005220495
07/01/2000 02:09:15,0,0,0.004738795
07/01/2000 02:09:30,0,0,0.004699892
07/01/2000 02:09:45,0,0,0.00462409
07/01/2000 02:10:00,0,0,0.004618475
07/01/2000 02:10:15,0,0,0.004614315
07/01/2000 02:10:30,0,0,0.004674843
07/01/2000 02:10:45,0,0,0.00463576
07/01/2000 02:11:00,0,0,0.004652238
07/01/2000 02:11:15,0,0,0.004651563
07/01/2000 02:11:30,0,0,0.00453294
07/01/2000 02:11:45,0,0,0.004579846
07/01/2000 02:12:00,0,0,0.004608303
07/01/2000 02:12:15,0,0,0.005112281
07/01/2000 02:12:30,0,0,0.004607833
07/01/2000 02:12:45,0,0,0.004629538
07/01/2000 02:13:00,0,0,0.004611515
07/01/2000 02:13:15,0,0,0.004660857
07/01/2000 02:13:30,0,0,0.004678664
07/01/2000 02:13:45,0,0,0.00466187
07/01/2000 02:14:00,0,0,0.004639624
07/01/2000 02:14:15,0,0,0.006675214
07/01/2000 02:14:30,11,1,0.008610547
07/01/2000 02:14:45,0,0,0.002917503
07/01/2000 02:15:00,0,0,0.003081538
07/01/2000 02:15:15,0,0,0.002833404
07/01/2000 02:15:30,0,0,0.00282717
07/01/2000 02:15:45,0,0,0.002859702
07/01/2000 02:16:00,0,0,0.002866962
07/01/2000 02:16:15,0,0,0.003034902
07/01/2000 02:16:30,0,0,0.002821057
07/01/2000 02:16:45,0,0,0.002711679
07/01/2000 02:17:00,0,0,0.002758358
07/01/2000 02:17:15,0,0,0.002749413
07/01/2000 02:17:30,0,0,0.002778295
07/01/2000 02:17:45,0,0,0.003135301
07/01/2000 02:18:00,0,0,0.002759129
07/01/2000 02:18:15,0,0,0.002709807
07/01/2000 02:18:30,0,0,0.00282947
07/01/2000 02:18:45,0,0,0.002821353
07/01/2000 02:19:00,0,0,0.002765176
07/01/2000 02:19:15,0,0,0.002793044
07/01/2000 02:19:30,0,0,0.002762327
07/01/2000 02:19:45,0,0,0.002747984
07/01/2000 02:20:00,0,0,0.002788156
07/01/2000 02:20:15,0,0,0.003007221
07/01/2000 02:20:30,0,0,0.002867792
07/01/2000 02:20:45,0,0,0.002777867
07/01/2000 02:21:00,0,0,0.002867197
07/01/2000 02:21:15,0,0,0.002900272
07/01/2000 02:21:30,0,0,0.002896113
07/01/2000 02:21:45,0,0,0.002924169
07/01/2000 02:22:00,0,0,0.002908027
07/01/2000 02:22:15,0,0,0.002912139
07/01/2000 02:22:30,0,0,0.002921343
07/01/2000 02:22:45,0,0,0.002846941
07/01/2000 02:23:00,0,0,0.002825021
07/01/2000 02:23:15,0,0,0.00311475
07/01/2000 02:23:30,0,0,0.002946124
07/01/2000 02:23:45,0,0,0.002927565
07/01/2000 02:24:00,0,0,0.00287833
07/01/2000 02:24:15,0,0,0.002949288
07/01/2000 02:24:30,0,0,0.002891248
07/01/2000 02:24:45,0,0,0.002948343
07/01/2000 02:25:00,0,0,0.002881375
07/01/2000 02:25:15,0,0,0.002949869
07/01/2000 02:25:30,0,0,0.003065848
07/01/2000 02:25:45,0,0,0.002957698
07/01/2000 02:26:00,0,0,0.002940931
07/01/2000 02:26:15,0,0,0.002933448
07/01/2000 02:26:30,0,0,0.002907326
07/01/2000 02:26:45,0,0,0.002877417
07/01/2000 02:27:00,0,0,0.002901334
07/01/2000 02:27:15,0,0,0.005978731
07/01/2000 02:27:30,20,1,0.023240897
07/01/2000 02:27:45,15,1,0.0191779
07/01/2000 02:28:00,0,0,0.001446853
07/01/2000 02:28:15,0,0,0.001236454
07/01/2000 02:28:30,0,0,0.001216947
07/01/2000 02:28:45,0,0,0.00127564
07/01/2000 02:29:00,0,0,0.001190998
07/01/2000 02:29:15,0,0,0.001261315
07/01/2000 02:29:30,0,0,0.001222175
07/01/2000 02:29:45,0,0,0.001230578
07/01/2000 02:30:00,0,0,0.001247812
07/01/2000 02:30:15,0,0,0.001244969
07/01/2000 02:30:30,0,0,0.00122012
07/01/2000 02:30:45,0,0,0.001247992
07/01/2000 02:31:00,0,0,0.001265158
07/01/2000 02:31:15,0,0,0.001280044
07/01/2000 02:31:30,0,0,0.001191515
07/01/2000 02:31:45,0,0,0.001281425
07/01/2000 02:32:00,0,0,0.001317206
07/01/2000 02:32:15,0,0,0.001567804
07/01/2000 02:32:30,0,0,0.001446799
07/01/2000 02:32:45,0,0,0.00131119
07/01/2000 02:33:00,0,0,0.001264863
07/01/2000 02:33:15,0,0,0.001177484
07/01/2000 02:33:30,0,0,0.001273056
07/01/2000 02:33:45,0,0,0.001500445
07/01/2000 02:34:00,0,0,0.001613182
07/01/2000 02:34:15,0,0,0.001289556
07/01/2000 02:34:30,0,0,0.001288126
07/01/2000 02:34:45,0,0,0.001581176
07/01/2000 02:35:00,0,0,0.001295157
07/01/2000 02:35:15,0,0,0.00127337
07/01/2000 02:35:30,0,0,0.001204444
07/01/2000 02:35:45,0,0,0.001238973
07/01/2000 02:36:00,0,0,0.001316696
07/01/2000 02:36:15,0,0,0.001218061
07/01/2000 02:36:30,0,0,0.001389061
07/01/2000 02:36:45,0,0,0.001576816
07/01/2000 02:37:00,0,0,0.012196499
07/01/2000 02:37:15,0,0,0.001517181
07/01/2000 02:37:30,0,0,0.001136011
07/01/2000 02:37:45,0,0,0.001205235
07/01/2000 02:38:00,0,0,0.00187606
07/01/2000 02:38:15,0,0,0.001979203
07/01/2000 02:38:30,0,0,0.001129387
07/01/2000 02:38:45,0,0,0.001415641
07/01/2000 02:39:00,9,0,0.019198868
07/01/2000 02:39:15,0,0,0.001446267
07/01/2000 02:39:30,0,0,0.00177668
07/01/2000 02:39:45,0,0,0.002703807
07/01/2000 02:40:00,0,0,0.001762553
07/01/2000 02:40:15,0,0,0.001414144
07/01/2000 02:40:30,0,0,0.001388059
07/01/2000 02:40:45,0,0,0.001382144
07/01/2000 02:41:00,0,0,0.001336268
07/01/2000 02:41:15,0,0,0.001576762
07/01/2000 02:41:30,0,0,0.001363001
07/01/2000 02:41:45,0,0,0.001278989
07/01/2000 02:42:00,0,0,0.001790236
07/01/2000 02:42:15,0,0,0.00182383
07/01/2000 02:42:30,0,0,0.001371335
07/01/2000 02:42:45,0,0,0.001376774
07/01/2000 02:43:00,0,0,0.001442803
07/01/2000 02:43:15,0,0,0.00136392
07/01/2000 02:43:30,0,0,0.00140253
07/01/2000 02:43:45,0,0,0.001353642
07/01/2000 02:44:00,4,0,0.009183764
07/01/2000 02:44:15,0,0,0.002147717
07/01/2000 02:44:30,0,0,0.002056788
07/01/2000 02:44:45,0,0,0.001978837
07/01/2000 02:45:00,0,0,0.002212594
07/01/2000 02:45:15,0,0,0.001974277
07/01/2000 02:45:30,0,0,0.001908289
07/01/2000 02:45:45,0,0,0.001942997
07/01/2000 02:46:00,0,0,0.002009475
07/01/2000 02:46:15,0,0,0.001900231
07/01/2000 02:46:30,0,0,0.00199981
07/01/2000 02:46:45,0,0,0.002009072
07/01/2000 02:47:00,0,0,0.001816496
07/01/2000 02:47:15,0,0,0.001908959
07/01/2000 02:47:30,0,0,0.001998781
07/01/2000 02:47:45,0,0,0.001855352
07/01/2000 02:48:00,0,0,0.00188165
07/01/2000 02:48:15,0,0,0.002055017
07/01/2000 02:48:30,0,0,0.001821463
07/01/2000 02:48:45,0,0,0.001808186
07/01/2000 02:49:00,0,0,0.001856567
07/01/2000 02:49:15,0,0,0.001946844
07/01/2000 02:49:30,0,0,0.001781057
07/01/2000 02:49:45,0,0,0.001731765
07/01/2000 02:50:00,0,0,0.001726526
07/01/2000 02:50:15,0,0,0.00208517
07/01/2000 02:50:30,0,0,0.00182224
07/01/2000 02:50:45,0,0,0.001634985
07/01/2000 02:51:00,0,0,0.001697489
07/01/2000 02:51:15,0,0,0.001710806
07/01/2000 02:51:30,0,0,0.001617195
07/01/2000 02:51:45,0,0,0.001592516
07/01/2000 02:52:00,0,0,0.00165057
07/01/2000 02:52:15,0,0,0.001698441
07/01/2000 02:52:30,0,0,0.001655347
07/01/2000 02:52:45,0,0,0.001662102
07/01/2000 02:53:00,0,0,0.00173074
07/01/2000 02:53:15,0,0,0.001862329
07/01/2000 02:53:30,0,0,0.001990629
07/01/2000 02:53:45,0,0,0.001653497
07/01/2000 02:54:00,0,0,0.001613085
07/01/2000 02:54:15,0,0,0.001583283
07/01/2000 02:54:30,0,0,0.001603227
07/01/2000 02:54:45,0,0,0.00162553
07/01/2000 02:55:00,0,0,0.001712348
07/01/2000 02:55:15,0,0,0.001646522
07/01/2000 02:55:30,0,0,0.001649942
07/01/2000 02:55:45,0,0,0.001705512
07/01/2000 02:56:00,0,0,0.001617839
07/01/2000 02:56:15,0,0,0.002202234
07/01/2000 02:56:30,0,0,0.002859952
07/01/2000 02:56:45,0,0,0.002932704
07/01/2000 02:57:00,0,0,0.002813425
07/01/2000 02:57:15,0,0,0.004093002
07/01/2000 02:57:30,0,0,0.001998189
07/01/2000 02:57:45,0,0,0.001746372
07/01/2000 02:58:00,0,0,0.001688581
07/01/2000 02:58:15,0,0,0.001633068
07/01/2000 02:58:30,0,0,0.001597351
07/01/2000 02:58:45,0,0,0.001518154
07/01/2000 02:59:00,0,0,0.001569751
07/01/2000 02:59:15,0,0,0.001511799
07/01/2000 02:59:30,0,0,0.001767783
07/01/2000 02:59:45,0,0,0.001581426
07/01/2000 03:00:00,0,0,0.001595606
07/01/2000 03:00:15,0,0,0.001522265
07/01/2000 03:00:30,0,0,0.001442846
07/01/2000 03:00:45,0,0,0.00144521
07/01/2000 03:01:00,0,0,0.001517887
07/01/2000 03:01:15,0,0,0.001541242
07/01/2000 03:01:30,0,0,0.001548958
07/01/2000 03:01:45,0,0,0.001466559
07/01/2000 03:02:00,0,0,0.001534756
07/01/2000 03:02:15,0,0,0.001631092
07/01/2000 03:02:30,0,0,0.0014924
07/01/2000 03:02:45,0,0,0.00148486
07/01/2000 03:03:00,0,0,0.001489225
07/01/2000 03:03:15,0,0,0.001996324
07/01/2000 03:03:30,0,0,0.001508204
07/01/2000 03:03:45,0,0,0.001724792
07/01/2000 03:04:00,0,0,0.002388161
07/01/2000 03:04:15,0,0,0.001673071
07/01/2000 03:04:30,0,0,0.001479767
07/01/2000 03:04:45,0,0,0.001501928
07/01/2000 03:05:00,5,0,0.007605606
07/01/2000 03:05:15,0,0,0.002522662
07/01/2000 03:05:30,0,0,0.002215521
07/01/2000 03:05:45,0,0,0.002346944
07/01/2000 03:06:00,0,0,0.002378624
07/01/2000 03:06:15,0,0,0.002378926
07/01/2000 03:06:30,0,0,0.002417213
07/01/2000 03:06:45,0,0,0.002446459
07/01/2000 03:07:00,0,0,0.002335798
07/01/2000 03:07:15,0,0,0.002256797
07/01/2000 03:07:30,0,0,0.00240351
07/01/2000 03:07:45,0,0,0.002408581
07/01/2000 03:08:00,0,0,0.002429785
07/01/2000 03:08:15,0,0,0.00236361
07/01/2000 03:08:30,0,0,0.002458301
07/01/2000 03:08:45,0,0,0.002537117
07/01/2000 03:09:00,0,0,0.002420138
07/01/2000 03:09:15,0,0,0.002559933
07/01/2000 03:09:30,0,0,0.00248652
07/01/2000 03:09:45,0,0,0.002494903
07/01/2000 03:10:00,0,0,0.002476274
07/01/2000 03:10:15,0,0,0.002426733
07/01/2000 03:10:30,0,0,0.002490056
07/01/2000 03:10:45,46,1,0.024952416
07/01/2000 03:11:00,0,0,0.002534304
07/01/2000 03:11:15,0,0,0.002504522
07/01/2000 03:11:30,0,0,0.002995351
07/01/2000 03:11:45,0,0,0.002763142
07/01/2000 03:12:00,0,0,0.003527874
07/01/2000 03:12:15,6,0,0.017640012
07/01/2000 03:12:30,11,1,0.009047458
07/01/2000 03:12:45,0,0,0.002729253
07/01/2000 03:13:00,0,0,0.002772332
